apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Доступні нові {} версії для наступних додатків
apps/frappe/frappe/utils/change_log.py,New updates are available,Нові оновлення доступні
DocType: Portal Settings,Hide Standard Menu,Приховати Стандартне меню
apps/frappe/frappe/config/settings.py,Add / Manage Email Domains.,Додати / Управління доменів електронної пошти.
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This link has already been activated for verification.,Це посилання вже активовано для підтвердження.
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Cannot cancel before submitting. See Transition {0},Не можна скасувати до проведення. Див Перехід {0}
apps/frappe/frappe/www/printview.py,Print Format {0} is disabled,Формат друку {0} відключено
,Address and Contacts,Адреса та контакти
DocType: Notification,Send days before or after the reference date,Відправити дні до або після звітної дати
DocType: User,Allow user to login only after this hour (0-24),Дозволити користувачеві увійти в систему тільки після цієї години (0-24)
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.js,"Assign one by one, in sequence","Призначають по черзі, послідовно"
DocType: Integration Request,Subscription Notification,Сповіщення про підписку
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,or attach a,або прикріпити а
DocType: Auto Repeat,Start Date,Дата початку
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Value,Значення
DocType: Dashboard Chart,Filters JSON,Фільтри JSON
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Click here to verify,"Натисніть тут, щоб перевірити,"
DocType: Email Account,Disable SMTP server authentication,Вимкнути автентифікацію SMTP-сервера
apps/frappe/frappe/public/js/frappe/utils/utils.js,Copied to clipboard.,Скопійовано у буфер обміну.
apps/frappe/frappe/utils/password_strength.py,Predictable substitutions like '@' instead of 'a' don't help very much.,Передбачувані заміни як-от '@' замість 'а' не надто допоможуть.
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Assigned By Me,По мені Assigned
apps/frappe/frappe/utils/data.py,Zero,нуль
DocType: Google Drive,Backup Folder ID,Ідентифікатор резервної папки
apps/frappe/frappe/core/doctype/doctype/doctype.py,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,Не в режимі розробника! Встановити в site_config.json або зробити DOCTYPE &quot;Custom&quot;.
DocType: Workflow State,globe,глобус
DocType: System Settings,dd.mm.yyyy,дд.мм.рррр
DocType: Assignment Rule,Priority,Пріоритет
DocType: Email Queue,Unsubscribe Param,Відмовитися від Param
DocType: DocType,Hide Sidebar and Menu,Сховати бічну панель і меню
DocType: Auto Repeat,Weekly,Щотижня
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Dark Color,Темний колір
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,"Напр., smsgateway.com/api/send_sms.cgi"
DocType: Communication,In Reply To,У відповідь на
DocType: DocType,Allow Import (via Data Import Tool),Дозволити імпорт (за допомогою інструменту імпорту даних)
apps/frappe/frappe/public/js/frappe/web_form/web_form_list.js,Sr,Sr
DocType: DocField,Float,Поплавок
DocType: Print Settings,Page Settings,Параметри сторінки
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Saving...,Збереження ...
apps/frappe/frappe/www/update-password.html,Invalid Password,неправильний пароль
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} record out of {1}.,Запис {0} імпортовано з {1}.
DocType: Contact,Purchase Master Manager,Купівля Майстер-менеджер
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on the lock icon to toggle public/private,"Клацніть на піктограму блокування, щоб переключити приватне / приватне"
DocType: Module Def,Module Name,Ім&#39;я модуля
DocType: S3 Backup Settings,eu-west-3,eu-захід-3
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Uploading {0} of {1},Завантаження {0} з {1}
DocType: DocType,DocType is a Table / Form in the application.,DocType є Таблиця / Форма у додатку.
DocType: Social Login Key,Authorize URL,Дозволити URL-адресу
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not fetch event from Google Calendar, error code {0}.","Календар Google - не вдалося отримати подію з календаря Google, код помилки {0}."
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Auto Repeat Document Creation Failed,Помилка автоматичного повторення документа
DocType: Email Account,GMail,GMail
DocType: Letter Head,Letter Head Image,Зображення листа лист
DocType: Address,Party GSTIN,сторона GSTIN
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Report,{0} Звіт
DocType: SMS Settings,Use POST,Використовуйте POST
DocType: Communication,SMS,СМС
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch Images,Завантажте зображення
DocType: DocType,Web View,Web View
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals,Загальні дані
DocType: DocField,Print Width,Ширина друку
,Setup Wizard,Майстер установки
DocType: Address,GST State Number,GST державний номер
DocType: Chat Message,Visitor,Відвідувач
DocType: User,Allow user to login only before this hour (0-24),Дозволити користувачеві увійти в систему тільки до цієї години (0-24)
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"Drag and drop files, ","Перетягуйте файли,"
DocType: Social Login Key,Access Token URL,URL Токена доступу
apps/frappe/frappe/config/integrations.py,Google Drive Backup.,Резервне копіювання на Диску Google.
apps/frappe/frappe/desk/doctype/todo/todo.py,{0} assigned {1}: {2},{0} присвоєно {1}: {2}
apps/frappe/frappe/www/contact.py,New Message from Website Contact Page,Нове повідомлення від сайту Контакти Сторінка
DocType: Notification,Reference Date,Підстава: Дата
apps/frappe/frappe/templates/includes/login/login.js,OTP setup using OTP App was not completed. Please contact Administrator.,Установка OTP за допомогою програми OTP не завершена. Зверніться до адміністратора.
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py,Please enter valid mobile nos,"Будь ласка, введіть дійсні номери мобільних"
