apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Đã có bản phát hành {} mới cho các ứng dụng sau
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} minute remaining,Khoảng {0} phút còn lại
apps/frappe/frappe/www/login.py,Invalid Login Token,Đăng nhập vào thông báo không hợp lệ
apps/frappe/frappe/public/js/frappe/chat.js,Discard,Huỷ bỏ
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,1 hour ago,1 giờ trước
DocType: Website Settings,Home Page,Trang chủ
DocType: Error Snapshot,Parent Error Snapshot,Lỗi  chụp nhanh gốc
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map columns from {0} to fields in {1},Ánh xạ các cột từ {0} đến các trường trong {1}
DocType: Access Log,Filters,Bộ lọc
DocType: Workflow State,share-alt,cổ alt
apps/frappe/frappe/utils/background_jobs.py,Queue should be one of {0},Hàng chờ nên là một trong {0}
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<H4> Default Template </ h4> 
 <p> Sử dụng <a href=""http://jinja.pocoo.org/docs/templates/""> Jinja Templating </a> và tất cả các lĩnh vực của Địa chỉ ( bao gồm Tuỳ chỉnh Fields nếu có) sẽ có sẵn </ p> 
 <pre> <code> {{address_line1}} & lt; br & gt; 
 {% nếu address_line2%} {{address_line2}} & lt; br & gt; { endif% -%} {{
 thành phố}} & lt; br & gt; 
 {% nếu nhà nước%} {{}} nhà nước & lt; br & gt; {% endif -%} {
% nếu mã pin%} PIN: {{mã pin}} & lt; br & gt; {% endif -%} 
 {{country}} & lt; br & gt; 
 {% nếu điện thoại%} Điện thoại: {{phone}} & lt; br & gt; { % endif -%} 
 {% nếu fax%} Fax: {{fax}} & lt; br & gt; {% endif -%} 
 {% nếu email_id%} Email: {{email_id}} & lt; br & gt ; {% endif -}% 
 </ code> </ pre>"
DocType: Calendar View,Start Date Field,Trường ngày bắt đầu
DocType: Role,Role Name,Tên vai trò
apps/frappe/frappe/templates/includes/navbar/navbar_login.html,Switch To Desk,Chuyển đến Desk
apps/frappe/frappe/config/core.py,Script or Query reports,Script hoặc báo cáo Truy vấn
DocType: Contact Phone,Is Primary Mobile,Là thiết bị di động chính
DocType: Workflow Document State,Workflow Document State,Công việc tài liệu nhà nước
apps/frappe/frappe/public/js/frappe/request.js,File too big,Tệp quá lớn
apps/frappe/frappe/core/doctype/user/user.py,Email Account added multiple times,Tài khoản Email thêm nhiều lần
DocType: Energy Point Settings,Last Point Allocation Date,Ngày phân bổ điểm cuối
DocType: Payment Gateway,Payment Gateway,Cổng thanh toán
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} point,{0} đánh giá cao công việc của bạn trên {1} với {2} điểm
DocType: Milestone Tracker,Field to Track,Trường để theo dõi
apps/frappe/frappe/utils/change_log.py,New updates are available,Những cập nhật mới đã có hiệu lực
DocType: Portal Settings,Hide Standard Menu,Hide chuẩn đơn
apps/frappe/frappe/config/settings.py,Add / Manage Email Domains.,Thêm / Quản lý Tên miền Email.
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This link has already been activated for verification.,Liên kết này đã được kích hoạt để xác minh.
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Cannot cancel before submitting. See Transition {0},Không thể hủy bỏ trước khi trình. Xem chuyển {0}
apps/frappe/frappe/www/printview.py,Print Format {0} is disabled,Định dạng in {0} bị vô hiệu hóa
,Address and Contacts,Địa chỉ và Liên hệ
DocType: Notification,Send days before or after the reference date,Gửi ngày trước hoặc sau ngày tham chiếu
DocType: User,Allow user to login only after this hour (0-24),Cho phép người dùng đăng nhập chỉ sau giờ này (0-24)
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.js,"Assign one by one, in sequence","Chỉ định từng cái một, theo thứ tự"
DocType: Integration Request,Subscription Notification,Thông báo đăng ký
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,or attach a,hoặc đính kèm một
DocType: Auto Repeat,Start Date,Ngày bắt đầu
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Value,Giá trị
DocType: Dashboard Chart,Filters JSON,Bộ lọc JSON
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Click here to verify,Nhấn vào đây để xác minh
DocType: Email Account,Disable SMTP server authentication,Vô hiệu hóa xác thực máy chủ SMTP
apps/frappe/frappe/public/js/frappe/utils/utils.js,Copied to clipboard.,Sao chép vào clipboard.
apps/frappe/frappe/utils/password_strength.py,Predictable substitutions like '@' instead of 'a' don't help very much.,"Các thay thế có thể dự đoán như @ thay vì ""a"" không giúp gì nhiều"
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Assigned By Me,Giao By Me
apps/frappe/frappe/utils/data.py,Zero,Số 0
DocType: Google Drive,Backup Folder ID,ID thư mục sao lưu
apps/frappe/frappe/core/doctype/doctype/doctype.py,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,Không có trong chế độ nhà phát triển!Thiết lập trong site_config.json hoặc làm DocType 'Custom'.
DocType: Workflow State,globe,toàn cầu
DocType: System Settings,dd.mm.yyyy,ngày.tháng.năm
DocType: Assignment Rule,Priority,Ưu tiên
DocType: Email Queue,Unsubscribe Param,Hủy đăng ký Param
DocType: DocType,Hide Sidebar and Menu,Ẩn Thanh bên và Menu
DocType: Auto Repeat,Weekly,Hàng tuần
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Dark Color,Màu tối
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,Ví dụ. smsgateway.com/api/send_sms.cgi
DocType: Communication,In Reply To,Trong Phản hồi tới
DocType: DocType,Allow Import (via Data Import Tool),Cho phép nhập khẩu (thông qua Công cụ Nhập dữ liệu)
apps/frappe/frappe/public/js/frappe/web_form/web_form_list.js,Sr,sr
DocType: DocField,Float,Phao
DocType: Print Settings,Page Settings,Cài đặt trang
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Saving...,Tiết kiệm...
apps/frappe/frappe/www/update-password.html,Invalid Password,Mật khẩu không hợp lệ
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} record out of {1}.,Đã nhập thành công bản ghi {0} trong số {1}.
DocType: Contact,Purchase Master Manager,Mua chủ quản lý
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on the lock icon to toggle public/private,Nhấp vào biểu tượng khóa để chuyển đổi công khai / riêng tư
DocType: Module Def,Module Name,Tên mô-đun
DocType: S3 Backup Settings,eu-west-3,eu-tây-3
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Uploading {0} of {1},Đang tải lên {0} trong số {1}
DocType: DocType,DocType is a Table / Form in the application.,DOCTYPE là một Table / Form trong ứng dụng.
DocType: Social Login Key,Authorize URL,Ủy quyền URL
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not fetch event from Google Calendar, error code {0}.","Lịch Google - Không thể tìm nạp sự kiện từ Lịch Google, mã lỗi {0}."
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Auto Repeat Document Creation Failed,Tạo lại tài liệu tự động không thành công
DocType: Email Account,GMail,GMail
DocType: Letter Head,Letter Head Image,Hình ảnh đầu thư
DocType: Address,Party GSTIN,Mã số GST cuả đối tác
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Report,{0} Báo cáo
DocType: SMS Settings,Use POST,Sử dụng POST
DocType: Communication,SMS,tin nhắn
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch Images,Tìm nạp hình ảnh
DocType: DocType,Web View,Xem web
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals,{0}{/0}{1}{/1} {2}{/2}Tổng giá trị
DocType: DocField,Print Width,Chiều rộng in
,Setup Wizard,Trình cài đặt
DocType: Address,GST State Number,Số tiểu bang GST
DocType: Chat Message,Visitor,Khách viếng thăm
DocType: User,Allow user to login only before this hour (0-24),Cho phép người dùng đăng nhập chỉ trước khi giờ này (0-24)
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"Drag and drop files, ","Kéo và thả tập tin,"
DocType: Social Login Key,Access Token URL,Truy cập URL Token
apps/frappe/frappe/config/integrations.py,Google Drive Backup.,Sao lưu Google Drive.
apps/frappe/frappe/desk/doctype/todo/todo.py,{0} assigned {1}: {2},{0} đã giao cho {1}: {2}
apps/frappe/frappe/www/contact.py,New Message from Website Contact Page,Tin nhắn mới từ Website liên hệ trang
DocType: Notification,Reference Date,Kỳ hạn tham chiếu
apps/frappe/frappe/templates/includes/login/login.js,OTP setup using OTP App was not completed. Please contact Administrator.,Thiết lập OTP bằng Ứng dụng OTP chưa hoàn tất. Vui lòng liên hệ với Quản trị viên.
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py,Please enter valid mobile nos,Vui lòng nhập nos điện thoại di động hợp lệ
apps/frappe/frappe/public/js/frappe/desk.js,Some of the features might not work in your browser. Please update your browser to the latest version.,Một số tính năng có thể không hoạt động trong trình duyệt của bạn. Vui lòng cập nhật trình duyệt của bạn lên phiên bản mới nhất.
apps/frappe/frappe/public/js/frappe/desk.js,Some of the features might not work in your browser. Please update your browser to the latest version.,Một số tính năng có thể không hoạt động trong trình duyệt của bạn. Vui lòng cập nhật trình duyệt của bạn lên phiên bản mới nhất.
apps/frappe/frappe/utils/bot.py,"Don't know, ask 'help'","Không biết, hãy hỏi mục 'Trợ giúp'"
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,cancelled this document {0},đã hủy tài liệu này {0}
DocType: DocType,Comments and Communications will be associated with this linked document,Nhận xét và Truyền thông sẽ được liên kết với các tài liệu liên kết này
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_sidebar.html,Filter...,Bộ lọc ...
DocType: Workflow State,bold,Đậm
DocType: Auto Repeat,Status,Trạng thái
DocType: GCalendar Settings,Client Secret,BÍ mật khách hàng
DocType: Auto Email Report,From Date Field,Từ trường ngày
DocType: Data Migration Mapping Detail,Child Table Mapping,Bản đồ bảng con
DocType: Company History,Year,Năm
DocType: User Social Login,Provider,Các nhà cung cấp
DocType: OAuth Client, Advanced Settings,Cài đặt nâng cao
apps/frappe/frappe/website/doctype/website_settings/website_settings.py,{0} does not exist in row {1},{0} không tồn tại trong dãy {1}
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py,Please Update SMS Settings,Xin vui lòng cập nhật cài đặt tin nhắn SMS
DocType: Event,Event Type,Loại sự kiện
DocType: User,Last Known Versions,Các phiên bản được biết tới cuối cùng
apps/frappe/frappe/config/settings.py,Add / Manage Email Accounts.,Thêm / Quản lý tài khoản Email.
DocType: Comment,Published,Công bố
apps/frappe/frappe/templates/emails/auto_reply.html,Thank you for your email,Cảm ơn vì email này
DocType: DocField,Small Text,Tiêu đề nhỏ
DocType: Workflow,Allow approval for creator of the document,Cho phép phê duyệt đối với người tạo tài liệu
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Save Report,Lưu lại báo cáo
DocType: Webhook,on_cancel,on_cancel
DocType: Social Login Key,API Endpoint Args,API đối tượng điểm cuối
apps/frappe/frappe/core/doctype/user/user.py,Administrator accessed {0} on {1} via IP Address {2}.,Quản trị viên truy cập {0} vào {1} qua IP Address {2}.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Parent Field must be a valid fieldname,Trường mẹ phải là tên trường hợp lệ
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Failed while amending subscription,Không thành công khi đang sửa đổi đăng ký
DocType: LDAP Settings,LDAP Group Field,Lĩnh vực nhóm LDAP
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Equals,Bằng
apps/frappe/frappe/core/doctype/doctype/doctype.py,Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',"Các tùy chọn ""Liên kết động"" của kiểu trường phải nhắm tới một đường dẫn của trường khác với các tùy chọn như là 'Kiểu văn bản'"
DocType: About Us Settings,Team Members Heading,Các thành viên nhóm dẫn đầu
apps/frappe/frappe/utils/csvutils.py,Invalid CSV Format,Định dạng CSV không hợp lệ
apps/frappe/frappe/public/js/frappe/form/print.js,"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a href=""https://qz.io/download/"" target=""_blank"">Click here to Download and install QZ Tray</a>.<br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">Click here to learn more about Raw Printing</a>.","Lỗi kết nối với Ứng dụng Khay QZ ... <br><br> Bạn cần cài đặt và chạy ứng dụng QZ Khay, để sử dụng tính năng In thô. <br><br> <a href=""https://qz.io/download/"" target=""_blank"">Nhấn vào đây để tải xuống và cài đặt QZ Khay</a> . <br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">Nhấn vào đây để tìm hiểu thêm về In thô</a> ."
