apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,نوی {} رالیفونه د لاندې ایپسونو لپاره شتون لري
DocType: System Settings,User can login using Email id or User Name,کاروونکي کولی شي د بریښناليک د ایمیل یا کارن نوم کارولو سره وکاروي
DocType: Workflow State,question-sign,پوښتنه-نښه
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} نافعال دی
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",ساحه &quot;لاره&quot; د ویب نظریاتو لپاره لازمي ده
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},{0} مخکې د کالم داخل کړئ
DocType: Energy Point Rule,The user from this field will be rewarded points,د دې برخې څخه کارونکي به د جایزې وړ ټکي وي
DocType: Assignment Rule,Close Condition,حالت وتړئ
DocType: Dropbox Settings,Number of DB Backups,د DB بیک اپ شمیر
DocType: Email Account,Add Signature,Add لاسلیک
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,کيڼ دې خبرو اترو
DocType: Print Format,Raw Printing,خام چاپ
,Background Jobs,شاليد دندې
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,د چاپګر امستنې
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,د ډشبورډ چارټ رامینځته کولو لپاره د وخت لړیو ته اړتیا ده
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,د انرژي نقطې:
DocType: ToDo,ToDo,کول
DocType: DocField,No Copy,نه کاپي
DocType: Workflow State,qrcode,qrcode
DocType: Chat Token,IP Address,IP پته
DocType: Data Import,Submit after importing,د واردولو وروسته وسپارل
apps/frappe/frappe/www/login.html,Login with LDAP,سره LDAP ورتګ
DocType: Web Form,Breadcrumbs,Breadcrumbs
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,درجه:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,که خاوند
DocType: Data Migration Mapping,Push,ټیله کول
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,دلته فایلونه غورځول
DocType: OAuth Authorization Code,Expiration time,له کاره وتنې وخت
DocType: Web Page,Website Sidebar,وېب پاڼه د پټې
DocType: Web Form,Show Sidebar,خپرونه د پټې
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,تاسو ته په غونډال کې د دې لاسرسی {0}.
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,بشپړ By
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,ټول-لوېتوري تقریبا په توګه په اسانۍ سره د ټولو-lowercase فکر.
DocType: Website Settings,Top Bar Items,غوره مدافع وکیالنو د سامان
DocType: Notification,Print Settings,چاپ امستنې
DocType: Page,Yes,هو
DocType: DocType,Max Attachments,Max ضم
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,شاوخوا {0} ثانیې پاتې دي
DocType: Calendar View,End Date Field,د پای نیټه میدان
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,نړېوال لنډلار
DocType: Desktop Icon,Page,Page
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},نه پیدا {0} د {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,پخپله نومونه او تخلصونه دي اسانه فکر.
apps/frappe/frappe/config/website.py,Knowledge Base,پوهې بنسټ
DocType: Workflow State,briefcase,لايک
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},ارزښت نه شي بدل شي {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange",سبک د تڼۍ رنګ استازيتوب کوي: د برياليتوب - شنه، خطر کې - سره، Inverse - تور، Primary - Dark نیلي، پيژندنه - رڼا نیلي، خبرداری - نارنجي
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,دا غوښتنه لا د کارونکي لخوا نه ده تصویب شوې.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,مهرباني وکړئ د ldap فعالیت کارولو لپاره د پای له لارې ldap3 کتابتون نصب کړئ.
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,د قطع حالت
DocType: S3 Backup Settings,sa-east-1,sa-ختیځ -1
DocType: Workflow Transition,Workflow Transition,ننګولې د لیږد
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,{0} مياشتې دمخه
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,د ګمرک ساحې یوازې په معیاري ډیک ټایپ کې اضافه کیدی شي.
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,ايجاد By
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox Setup,Dropbox Setup
DocType: Assignment Rule Day,Assignment Rule Day,د مقررۍ ورځ
DocType: Workflow State,resize-horizontal,ورواړوو-افقي
apps/frappe/frappe/templates/emails/download_data.html,Download Link,ډاونلوډ لینک
DocType: Chat Message,Content,منځپانګه
DocType: Data Migration Run,Push Insert,پټه داخل کړئ
apps/frappe/frappe/public/js/frappe/views/treeview.js,Group Node,ګروپ غوټه
DocType: Auto Repeat,Notification,خبرتیا
DocType: Contact Phone,Contact Phone,د اړیکې تلیفون
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} appreciated {1},{0} تعریف شوی {1}
DocType: Milestone,Document,سند
apps/frappe/frappe/core/doctype/doctype/doctype.py,Series {0} already used in {1},لړۍ {0} د مخه په کارول {1}
apps/frappe/frappe/core/doctype/data_import/importer.py,Unsupported File Format,د دوتنې ناملاتړی شکل
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting to launch QZ Tray...,د QZ ټایر لانچ هڅه کوي ...
DocType: Assignment Rule,Example: {{ subject }},مثال: {{موضوع}
DocType: DocField,Code,کوډ
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""",ټول ممکنه ننګولې ايالتونو او د ننګولې رولونه لري. Docstatus غوراوي: 0 دی &quot;خوندي&quot; 1 &quot;ته وسپارل&quot; دی او 2 &quot;ردشوي&quot; ده
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} are required,{0} اړین دي
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Last Modified On,وروستی سمون په
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.",په کچه 0 حلال دي د سند د ليول پرېښلې، يعنې د دوی د سند ته السرسي لومړنۍ دي.
DocType: Auto Repeat,Print Format,چاپ شکل
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Toggle Grid View,د ټریګل لید لید
apps/frappe/frappe/public/js/frappe/form/form.js,Go to next record,راتلونکي ریکارډ ته لاړشئ
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Invalid payment gateway credentials,باطلې پیسو ورننوتلو باورلیک ومانه
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,دا د ټایپ فايل دی چې یوازې د قطارونو سره پیدا کیږي ځینې تېروتنه لري. تاسو باید دا دوتنه د اصلاح او واردولو لپاره وکاروي.
apps/frappe/frappe/config/users_and_permissions.py,Set Permissions on Document Types and Roles,په سند ډولونه او رولونه د ټولګې حلال
DocType: Data Migration Run,Remote ID,لیرې کوډ
apps/frappe/frappe/model/meta.py,No Label,هیڅ نښه د
DocType: System Settings,Use socketio to upload file,د دوتنې پورته کولو لپاره ساکټیو کاروئ
apps/frappe/frappe/public/js/frappe/list/list_view.js,Refreshing,تازه کول
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.js,Modified By,بدلون موندلی By
apps/frappe/frappe/public/js/frappe/request.js,Support Email Address Not Specified,د ملاتړ بریښنالیک آدرس مشخص شوی ندی
DocType: Energy Point Log,Criticism,انتقاد کول
DocType: Address,Tripura,Tripura
DocType: About Us Settings,"""Company History""",&quot;د شرکت تاریخ&quot;
apps/frappe/frappe/www/confirm_workflow_action.html,This document has been modified after the email was sent.,دا سند د بریښناليک له لیږلو وروسته بدله شوی.
DocType: DocField,"If checked, this field will be not overwritten based on Fetch From if a value already exists.",که چک شوی وي ، نو دا ساحه به د د راټولو څخه د لاسته راوړو پر بنسټ لیکل شوي نه وي که چیرې یو ارزښت دمخه شتون ولري.
DocType: Access Log,Show Report,راپور ښودل
DocType: Address,Tamil Nadu,تامیل Nadu
DocType: Email Rule,Email Rule,برېښناليک حاکمیت
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with everyone,{0} سره هر يو دغه سند شریک
apps/frappe/frappe/desk/page/activity/activity_row.html,Commented on {0}: {1},دې اړه څه {0}: {1}
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,ښکاري چې څوک تاسو ته نامکمل URL ته واستول. لطفا د هغوی څخه غوښتنه وکړی تر څو دا وګوري.
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Your payment has been successfully registered.,ستاسو پیسې په بریالیتوب سره راجستر شوي.
DocType: Stripe Settings,Secret Key,پټې کلیدي
DocType: Stripe Settings,Secret Key,پټې کلیدي
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Translate {0},ژباړه {0}
DocType: Notification,Send alert if this field's value changes,وليږئ که دې برخه کې د ارزښت د بدلون خبرتیا
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Theme Colors,د موضوع رنګونه
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select a DocType to make a new format,يو DocType غوره کړه چې په يوه نوې بڼه کړي
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User does not exist,کارن شتون نلري
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,'Recipients' not specified,&#39;اخیستونکي&#39; مشخص شوي ندي
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,just now,همدا اوس
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html,Apply,Apply
DocType: Footer Item,Policy,د پالیسۍ
apps/frappe/frappe/integrations/utils.py,{0} Settings not found,{0} امستنې ونه موندل شو
DocType: Module Def,Module Def,ماډل Def
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload file,دوتنه پورته کول
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Are you sure you want to delete this post?,ایا ته باوري یې چې دا پوسټ ړنګول غواړې؟
DocType: Chat Profile,Busy,بوخت
DocType: Data Migration Plan,Data Migration Plan,د معلوماتو د مهاجرت پلان
apps/frappe/frappe/core/doctype/communication/communication.js,Reply,Reply
apps/frappe/frappe/config/core.py,Pages in Desk (place holders),په ميشتو د پاڼو (ځای لرونکو)
DocType: DocField,Collapsible Depends On,پرېوتونکې پورې تړلی دی د
DocType: Print Style,Print Style Name,د چاپ ډول نوم
DocType: Print Settings,Allow page break inside tables,مخ جدولونو په دننه کې د وقفې اجازه
DocType: Email Account,SMTP Server,SMTP سرور
DocType: Print Format,Print Format Help,چاپ شکل مرسته
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,{0} room must have atmost one user.,{0} خونه باید نږدې یو کارن ولري.
