apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Na voljo so nova izdaja {{} za naslednje programe
DocType: DocField,Collapsible Depends On,Zložljiva odvisen
DocType: Print Style,Print Style Name,Ime stila za tiskanje
DocType: Print Settings,Allow page break inside tables,Dovoli prelom strani znotraj tabel
DocType: Email Account,SMTP Server,SMTP Server
DocType: Print Format,Print Format Help,Print Format Pomoč
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,{0} room must have atmost one user.,{0} soba mora imeti največ enega uporabnika.
DocType: DocType,Beta,Beta
DocType: Dashboard Chart,Count,Štet
apps/frappe/frappe/templates/includes/comments/comments.py,New Comment on {0}: {1},Nov komentar o {0}: {1}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,restored {0} as {1},obnovljena {0} kot {1}
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","Če posodabljate, izberite &quot;Prepiši&quot; drug obstoječe vrstice ne bodo izbrisani."
DocType: DocField,Translatable,Prevedljiv
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing {0} of {1},Sinhroniziranje {0} od {1}
DocType: Letter Head,Letter Head in HTML,Pismo Head v HTML
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User Profile,Uporabniški profil
DocType: Web Form,Web Form,Web Form
apps/frappe/frappe/public/js/frappe/form/controls/date.js,Date {0} must be in format: {1},Datum {0} mora biti v formatu: {1}
DocType: About Us Settings,Org History Heading,Org Zgodovina Postavka
DocType: Print Settings,Allow Print for Cancelled,Dovoli Print za Preklicana
DocType: Communication,Integrations can use this field to set email delivery status,"Integracije, lahko uporabite to polje za nastavitev stanja dostave email"
DocType: Web Form,Web Page Link Text,Spletna stran Besedilo povezave
DocType: Page,System Page,sistem Stran
apps/frappe/frappe/config/settings.py,"Set default format, page size, print style etc.","Nastavi privzeti format, velikost strani, print slog itd"
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,ESC,ESC
apps/frappe/frappe/modules/utils.py,Customizations for <b>{0}</b> exported to:<br>{1},Prilagoditve za <b>{0} so bile</b> izvožene v: <br> {1}
DocType: Website Settings,Include Search in Top Bar,Vključi Iskanje v zgornji vrstici
DocType: GSuite Settings,Allow GSuite access,Dovoli GSuite dostop
DocType: DocType,DESC,DESC
DocType: DocType,Naming,Poimenovanje
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select All,Izberi vse
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Column {0},Stolpec {0}
apps/frappe/frappe/config/customization.py,Custom Translations,meri Prevodi
apps/frappe/frappe/public/js/frappe/socketio_client.js,Progress,napredek
apps/frappe/frappe/public/js/frappe/form/workflow.js, by Role ,po vlogi
apps/frappe/frappe/public/js/frappe/form/save.js,Missing Fields,manjkajoče Polja
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid fieldname '{0}' in autoname,Neveljavna fieldname &#39;{0}&#39; v autoname
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search in a document type,Iskanje v vrsti dokumenta
DocType: Custom DocPerm,Role and Level,Vloga in stopnja
DocType: File,Thumbnail URL,Thumbnail URL
apps/frappe/frappe/desk/moduleview.py,Custom Reports,Poročila po meri
DocType: Website Script,Website Script,Spletna stran Script
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,Če ne uporabljate lastno objavo Google Apps Script spletno aplikacijo lahko uporabite privzeto https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec
apps/frappe/frappe/config/settings.py,Customized HTML Templates for printing transactions.,Prilagojene HTML Predloge za tiskanje poslov.
apps/frappe/frappe/public/js/frappe/form/print.js,Orientation,usmerjenost
DocType: Workflow,Is Active,Je aktiven
apps/frappe/frappe/desk/query_report.py,{0} saved successfully,{0} uspešno shranjeno
apps/frappe/frappe/desk/form/utils.py,No further records,Ni dodatnih zapisov
DocType: DocField,Long Text,Long Besedilo
DocType: Workflow State,Primary,Primarni
DocType: User,Home Settings,Domače nastavitve
apps/frappe/frappe/core/doctype/data_import/importer.py,Please do not change the rows above {0},"Prosim, ne spremeni zgornjih vrsticah {0}"
DocType: Web Form,Go to this URL after completing the form (only for Guest users),"Pojdite na ta URL, ko izpolnite obrazec (samo za uporabnike gostov)"
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,(Ctrl + G),(Ctrl + G)
DocType: Contact,More Information,Več informacij
DocType: Data Migration Mapping,Field Maps,Zemljevidi na terenu
DocType: Desktop Icon,Desktop Icon,Desktop Icon
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Your payment was successfully accepted,Vaše plačilo je bilo uspešno sprejeto
apps/frappe/frappe/public/js/frappe/views/pageview.js,Sorry! You are not permitted to view this page.,Žal nam je! Niste dovoljeno za ogled te strani.
DocType: Workflow State,bell,bell
DocType: LDAP Settings,LDAP Mobile Field,LDAP Mobile Field
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Share this document with,Delite ta dokument s
apps/frappe/frappe/utils/nestedset.py,{0} {1} cannot be a leaf node as it has children,{0} {1} ne more biti končna točka saj ima podrejene
DocType: Comment,Info,Informacije
apps/frappe/frappe/public/js/frappe/views/interaction.js,Add Attachment,Dodaj prilogo
DocType: Data Migration Mapping,Sync,Sinhronizacija
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client Secret before social login is enabled,"Prosimo, vnesite Skrivnost stranke pred omogočeno socialno prijavo"
DocType: Communication,Email,E-naslov
apps/frappe/frappe/templates/includes/contact.js,Thank you for your message,Hvala za vaše sporočilo
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Read Receipt,Pošlji Preberite listek
DocType: Stripe Settings,Stripe Settings,Nastavitve trak
DocType: Stripe Settings,Stripe Settings,Nastavitve trak
DocType: Data Migration Mapping,Data Migration Mapping,Mapiranje migracij podatkov
DocType: Auto Email Report,Period,Obdobje
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} minute remaining,Še približno {0} minuta
apps/frappe/frappe/www/login.py,Invalid Login Token,Neveljavna prijava Token
apps/frappe/frappe/public/js/frappe/chat.js,Discard,Zavrzi
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,1 hour ago,pred 1 uro
DocType: Website Settings,Home Page,Domača stran
DocType: Error Snapshot,Parent Error Snapshot,Parent Napaka Snapshot
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map columns from {0} to fields in {1},Preslikajte stolpce od {0} do polj na {1}
DocType: Access Log,Filters,Filtri
DocType: Workflow State,share-alt,Delež-alt
apps/frappe/frappe/utils/background_jobs.py,Queue should be one of {0},Čakalna vrsta mora biti eden od {0}
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<h4> Privzeto Predloga </h4><p> Uporablja <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja templating</a> in vsa področja naslov (vključno s po meri Fields če sploh) bo na voljo </p><pre> <code>{{ address_line1 }}&lt;br&gt; {% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%} {{ city }}&lt;br&gt; {% if state %}{{ state }}&lt;br&gt;{% endif -%} {% if pincode %} PIN: {{ pincode }}&lt;br&gt;{% endif -%} {{ country }}&lt;br&gt; {% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%} {% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%} {% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}</code> </pre>"
DocType: Calendar View,Start Date Field,Polje za začetno datum
DocType: Role,Role Name,Vloga Name
apps/frappe/frappe/templates/includes/navbar/navbar_login.html,Switch To Desk,Stikalo Za Desk
apps/frappe/frappe/config/core.py,Script or Query reports,Script ali Query poročil
DocType: Contact Phone,Is Primary Mobile,Je primarni mobilni telefon
DocType: Workflow Document State,Workflow Document State,Workflow država Document
apps/frappe/frappe/public/js/frappe/request.js,File too big,Datoteka je prevelika
apps/frappe/frappe/core/doctype/user/user.py,Email Account added multiple times,E-poštni račun dodal večkrat
DocType: Energy Point Settings,Last Point Allocation Date,Zadnji datum dodelitve točke
DocType: Payment Gateway,Payment Gateway,Plačilo Gateway
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} point,{0} cenil vaše delo {1} s točko {2}
DocType: Milestone Tracker,Field to Track,Polje za sledenje
apps/frappe/frappe/utils/change_log.py,New updates are available,Na voljo so nove posodobitve
DocType: Portal Settings,Hide Standard Menu,Skrij standardni meni
apps/frappe/frappe/config/settings.py,Add / Manage Email Domains.,Dodaj / Uredi Email domene.
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This link has already been activated for verification.,Ta povezava je že bila aktivirana za preverjanje.
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Cannot cancel before submitting. See Transition {0},Ne more preklicati pred oddajo. Oglejte Prehod {0}
apps/frappe/frappe/www/printview.py,Print Format {0} is disabled,Print Format {0} je onemogočena
,Address and Contacts,Naslov in kontakti
DocType: Notification,Send days before or after the reference date,Pošlji dni pred ali po referenčnem datumu
DocType: User,Allow user to login only after this hour (0-24),"Dovoli uporabniku, da se prijavite le po tej uri (0-24)"
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.js,"Assign one by one, in sequence",Dodelite enega po enega v zaporedju
DocType: Integration Request,Subscription Notification,Obvestilo o naročnini
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,or attach a,ali priložite a
DocType: Auto Repeat,Start Date,Datum začetka
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Value,Vrednost
DocType: Dashboard Chart,Filters JSON,Filtri JSON
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Click here to verify,"Kliknite tukaj, da se preveri"
DocType: Email Account,Disable SMTP server authentication,Onemogoči preverjanje pristnosti strežnika SMTP
apps/frappe/frappe/public/js/frappe/utils/utils.js,Copied to clipboard.,Kopirano v odložišče.
apps/frappe/frappe/utils/password_strength.py,Predictable substitutions like '@' instead of 'a' don't help very much.,"Predvidljive substitucije, kot so &quot;@&quot; namesto &quot;a&quot; ne pomagajo veliko."
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Assigned By Me,Namenski By Me
apps/frappe/frappe/utils/data.py,Zero,nič
DocType: Google Drive,Backup Folder ID,ID za varnostno kopijo mape
apps/frappe/frappe/core/doctype/doctype/doctype.py,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,Ni v načinu za razvijalce! Postavljena je v site_config.json ali pa &#39;po meri&#39; DOCTYPE.
DocType: Workflow State,globe,globus
DocType: System Settings,dd.mm.yyyy,dd.mm.llll
DocType: Assignment Rule,Priority,Prednost
DocType: Email Queue,Unsubscribe Param,Odjava Param
DocType: DocType,Hide Sidebar and Menu,Skrij stransko vrstico in meni
DocType: Auto Repeat,Weekly,Tedenski
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Dark Color,Temna barva
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,Npr. smsgateway.com/api/send_sms.cgi
DocType: Communication,In Reply To,V odgovoru na
DocType: DocType,Allow Import (via Data Import Tool),Dovoli uvoz (s pomočjo Data Import orodje)
apps/frappe/frappe/public/js/frappe/web_form/web_form_list.js,Sr,sr
DocType: DocField,Float,Float
DocType: Print Settings,Page Settings,Nastavitve strani
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Saving...,Shranjevanje ...
apps/frappe/frappe/www/update-password.html,Invalid Password,Neveljavno geslo
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} record out of {1}.,{0} uspešno uvožen zapis od {1}.
DocType: Contact,Purchase Master Manager,Nakup Master Manager
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on the lock icon to toggle public/private,"Kliknite ikono zaklepanja, če želite preklopiti javno / zasebno"
DocType: Module Def,Module Name,Ime modula
DocType: S3 Backup Settings,eu-west-3,eu-zahod-3
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Uploading {0} of {1},Prenos {0} od {1}
DocType: DocType,DocType is a Table / Form in the application.,DOCTYPE je tabela / Form pri uporabi.
DocType: Social Login Key,Authorize URL,Avtoriziraj URL
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not fetch event from Google Calendar, error code {0}.","Google Koledar - dogodka iz Google Koledarja ni bilo mogoče prenesti, koda napake {0}."
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Auto Repeat Document Creation Failed,Samodejno ponovitev ustvarjanja dokumenta ni bilo mogoče
DocType: Email Account,GMail,GMail
DocType: Letter Head,Letter Head Image,Slika glave črke
DocType: Address,Party GSTIN,stranka GSTIN
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Report,{0} Poročilo
DocType: SMS Settings,Use POST,Uporabite POST
DocType: Communication,SMS,SMS
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch Images,Pridobi slike
DocType: DocType,Web View,spletna Poglej
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals,Pri zaokrožanju
DocType: DocField,Print Width,Print Širina
,Setup Wizard,Setup Wizard
DocType: Address,GST State Number,DDV članica Število
DocType: Chat Message,Visitor,Obiskovalec
DocType: User,Allow user to login only before this hour (0-24),"Dovoli uporabniku, da se prijavite le pred to uro (0-24)"
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"Drag and drop files, ","Povlecite in spustite datoteke,"
DocType: Social Login Key,Access Token URL,Dostop do URL-ja žetona
apps/frappe/frappe/config/integrations.py,Google Drive Backup.,Varnostna kopija Google Drive.
